(74,25)
(73,26)
(72,27)
(71,28)
(70,29)
(69,30)
(68,31)
(67,32)
(66,33)
(65,34)
(64,35)
(63,36)
(62,36)
(61,36)
(60,36)
(59,36)
(58,37)
(57,37)
(56,37)
(55,37)
(54,37)
(53,37)
(52,37)
(51,37)
(50,37)
(49,38)
(49,39)
(50,40)
(50,41)
(50,42)
(51,43)
(51,44)
(52,45)
(53,46)
(53,47)
(53,48)
(53,49)
(53,50)
(53,51)
(54,52)
(55,53)
(56,54)
(57,55)
(58,56)
(57,57)
(56,58)
(55,59)
(54,60)
(53,61)
(52,62)
(51,63)
(50,64)
(49,65)
(49,66)
