264, 146
265, 146
266, 146
265, 146
265, 146
266, 146
265, 146
266, 146
265, 146
266, 146
265, 146
266, 146
266, 146
266, 146
266, 146
266, 146
265, 146
266, 146
266, 146
265, 146
266, 146
266, 146
266, 146
265, 146
266, 146
266, 146
266, 146
266, 146
266, 146
266, 146
266, 146
265, 146
265, 146
266, 145
265, 146
265, 146
270, 149
284, 156
304, 158
322, 163
340, 166
358, 166
375, 164
391, 161
406, 156
422, 150
433, 143
430, 145
430, 148
432, 148
433, 146
433, 144
433, 145
434, 143
434, 144
433, 143
434, 143
433, 143
433, 143
433, 145
433, 156
431, 193
430, 233
440, 263
451, 280
459, 273
468, 268
478, 262
488, 255
488, 249
486, 241
482, 232
478, 222
477, 212
477, 200
479, 188
479, 173
481, 158
484, 149
482, 155
481, 161
481, 169
482, 176
484, 180
486, 181
486, 178
487, 173
486, 168
502, 191
532, 220
556, 241
572, 255
588, 265
602, 275
617, 285
631, 295
647, 303
663, 308
665, 312
656, 313
649, 313
641, 314
637, 315
633, 315
631, 314
631, 312
633, 311
637, 311
631, 316
601, 315
572, 313
544, 308
542, 308
553, 310
560, 311
568, 313
575, 312
582, 311
590, 310
597, 310
603, 311
613, 318
637, 320
660, 315
673, 308
673, 300
661, 293
647, 280
634, 270
625, 259
616, 246
605, 233
598, 219
596, 205
588, 190
581, 175
573, 162
566, 188
562, 241
561, 283
560, 322
579, 336
575, 340
570, 345
567, 347
569, 349
571, 348
571, 345
572, 341
572, 336
573, 332
576, 328
581, 323
584, 319
587, 314
587, 309
587, 304
585, 301
584, 298
581, 296
577, 295
572, 293
568, 290
564, 286
558, 283
553, 277
547, 273
541, 266
536, 260
538, 254
540, 248
540, 241
538, 234
536, 226
532, 218
526, 208
519, 198
512, 187
504, 175
493, 164
483, 154
481, 158
481, 163
483, 167
484, 170
484, 173
482, 177
482, 180
484, 181
487, 178
486, 175
482, 173
478, 173
481, 173
481, 175
483, 175
482, 175
481, 175
479, 173
478, 172
478, 171
479, 172
479, 173
479, 172
478, 172
478, 172
478, 172
478, 172
478, 172
478, 172
478, 172
478, 172
478, 172
478, 172
478, 172
478, 172
478, 172
478, 172
478, 172
478, 172
478, 172
478, 172
478, 172
478, 172
478, 172
478, 172
478, 172
478, 172
478, 171
478, 172
478, 172
478, 172
478, 172
478, 172
478, 172
478, 172
478, 171
478, 172
478, 172
478, 172
478, 172
478, 172
478, 172
478, 172
478, 172
478, 172
478, 172
478, 172
478, 172
478, 172
478, 172
478, 172
478, 172
478, 172
478, 172
478, 172
478, 172
478, 172
478, 172
478, 172
478, 172
478, 172
478, 172
478, 172
478, 172
478, 172
478, 172
478, 172
474, 172
540, 151
555, 172
577, 190
578, 197
578, 208
578, 217
576, 226
574, 232
574, 239
568, 241
562, 241
554, 246
541, 263
537, 274
537, 281
537, 288
540, 293
542, 298
545, 303
548, 304
549, 308
548, 315
546, 321
542, 325
539, 324
537, 323
534, 324
528, 324
530, 326
530, 326
532, 320
532, 319
531, 318
527, 318
558, 264
594, 259
641, 247
692, 232
727, 221
741, 212
752, 205
