1102, 337
1085, 314
1085, 282
1092, 255
1103, 262
1098, 259
1105, 261
1106, 258
1105, 257
1105, 256
1105, 256
1106, 257
1106, 257
1106, 256
1105, 256
1106, 256
1106, 256
1106, 256
1105, 256
1105, 256
1106, 256
1106, 256
1105, 256
1106, 256
1105, 256
1106, 256
1106, 256
1105, 256
1105, 256
1106, 257
1105, 256
1105, 256
1105, 256
1105, 256
1105, 256
1105, 256
1106, 257
1105, 257
1122, 262
1105, 257
1093, 257
1086, 256
1035, 257
986, 257
942, 258
898, 258
853, 267
802, 280
813, 299
813, 300
803, 283
804, 278
807, 269
802, 263
802, 270
802, 275
802, 270
802, 270
802, 271
802, 276
798, 271
802, 272
802, 269
799, 270
804, 278
847, 268
890, 259
918, 257
938, 261
938, 274
936, 271
938, 269
933, 270
940, 270
940, 266
938, 255
939, 261
940, 265
941, 258
949, 256
943, 256
947, 257
947, 256
945, 256
945, 257
