27, 32
27, 32
27, 32
27, 32
27, 32
27, 32
27, 32
27, 32
27, 32
27, 32
27, 32
34, 32
47, 33
57, 33
55, 32
54, 32
53, 32
51, 31
49, 32
46, 32
42, 33
35, 33
29, 33
33, 34
34, 33
33, 33
42, 33
57, 32
59, 31
62, 30
65, 28
65, 27
67, 27
73, 29
75, 33
79, 35
84, 36
86, 37
85, 37
85, 37
86, 37
86, 37
87, 38
83, 36
74, 34
71, 36
68, 37
66, 38
65, 38
66, 37
65, 38
65, 41
65, 48
66, 55
64, 53
62, 53
61, 54
58, 54
53, 54
55, 54
56, 54
56, 53
55, 50
52, 44
48, 38
48, 46
47, 46
44, 46
42, 57
42, 60
38, 62
32, 63
27, 65
31, 65
28, 65
30, 63
30, 61
29, 60
28, 60
28, 60
29, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
28, 60
