672, 486
672, 485
672, 486
672, 485
671, 484
671, 486
679, 486
701, 486
707, 486
713, 486
717, 486
723, 486
728, 485
734, 482
741, 481
741, 480
746, 479
746, 477
745, 476
746, 476
746, 477
746, 481
745, 488
742, 497
732, 502
726, 505
701, 507
676, 510
654, 516
633, 518
615, 523
938, 233
932, 241
934, 253
938, 253
937, 253
938, 240
938, 239
836, 432
904, 420
976, 370
773, 387
773, 379
772, 379
772, 379
773, 379
773, 379
771, 379
772, 379
772, 379
772, 379
772, 379
772, 379
773, 379
772, 379
772, 379
772, 379
773, 379
772, 379
772, 379
773, 379
773, 379
