188, 653
187, 652
187, 653
187, 653
186, 653
187, 653
187, 653
188, 653
187, 653
187, 652
188, 651
187, 652
186, 653
188, 649
186, 657
188, 653
188, 657
188, 655
187, 657
188, 655
187, 656
188, 656
187, 656
185, 657
188, 652
188, 653
193, 653
187, 650
194, 640
206, 626
209, 624
206, 637
194, 642
191, 646
200, 654
199, 652
191, 650
196, 652
202, 651
198, 651
186, 652
194, 651
200, 652
204, 651
203, 640
191, 596
190, 532
181, 473
181, 418
177, 364
174, 309
173, 254
168, 200
163, 150
164, 122
163, 150
163, 160
163, 167
164, 177
176, 183
206, 191
274, 184
359, 172
443, 152
522, 127
595, 97
663, 87
687, 90
686, 92
694, 86
695, 75
695, 79
697, 75
697, 82
697, 97
699, 153
699, 218
708, 247
711, 256
712, 257
711, 257
710, 251
709, 246
706, 237
700, 219
694, 197
699, 173
701, 204
705, 242
709, 271
714, 295
714, 290
714, 279
718, 267
773, 265
812, 256
818, 246
801, 222
801, 190
807, 160
816, 119
813, 95
812, 84
817, 86
817, 84
818, 85
817, 85
821, 121
821, 142
820, 149
821, 151
819, 147
863, 161
930, 183
990, 195
1056, 212
1090, 191
1059, 186
1023, 180
997, 178
976, 171
960, 156
938, 152
916, 155
889, 155
861, 146
827, 137
791, 116
778, 99
783, 87
781, 96
781, 102
775, 105
774, 109
775, 106
775, 106
773, 109
773, 108
774, 107
773, 107
773, 116
775, 139
799, 184
814, 202
806, 194
798, 176
797, 151
794, 147
794, 147
791, 144
785, 138
781, 117
771, 90
751, 89
771, 90
842, 82
910, 76
937, 81
933, 93
931, 92
930, 80
929, 74
928, 73
927, 74
951, 83
954, 89
947, 92
944, 102
939, 115
948, 134
921, 243
912, 283
896, 319
880, 349
860, 359
841, 363
822, 366
805, 369
806, 396
854, 459
851, 486
846, 513
851, 538
850, 565
858, 592
871, 623
883, 652
910, 655
926, 656
957, 649
991, 632
1017, 620
1051, 615
1080, 622
1082, 633
1087, 636
1086, 628
1086, 636
1087, 635
1088, 630
1087, 637
1088, 631
1086, 635
1086, 632
1085, 633
1086, 634
1084, 634
1087, 631
1085, 632
1086, 632
1085, 632
1084, 632
1084, 632
1085, 632
1085, 632
1084, 632
1085, 633
1085, 632
1084, 632
1085, 633
1085, 632
1085, 632
1085, 632
1084, 632
1084, 633
1084, 633
1084, 633
1084, 632
1085, 633
1084, 632
1084, 632
1085, 632
1085, 632
1084, 633
1084, 633
1085, 632
1084, 632
1084, 632
1085, 633
1084, 632
1085, 632
1084, 633
1084, 633
1085, 632
1084, 632
1084, 632
1085, 632
1085, 632
1084, 632
1085, 633
1084, 633
1085, 632
1085, 633
1085, 632
1085, 633
1084, 633
1085, 632
1084, 633
1084, 633
1085, 632
1085, 633
1084, 633
1084, 633
1084, 632
1084, 633
1084, 632
1085, 632
1085, 632
1084, 632
1085, 632
1085, 632
1084, 632
1084, 632
1084, 632
1085, 632
1085, 632
1085, 632
1084, 632
1085, 632
1084, 633
1085, 633
1085, 632
1085, 632
1084, 632
1084, 633
1084, 632
1085, 633
1084, 633
1085, 633
1084, 632
1085, 632
1085, 632
1084, 632
1085, 632
1084, 632
1085, 632
1084, 632
1084, 633
1084, 632
1085, 632
1084, 632
1084, 632
1085, 632
1084, 633
1085, 632
1084, 633
1084, 632
1084, 632
1085, 633
1084, 632
1085, 632
1085, 632
1085, 632
1084, 632
1084, 632
1084, 632
1084, 632
1084, 632
1084, 632
1084, 632
1084, 632
1085, 632
1085, 632
1085, 632
1084, 632
1084, 632
