801, 274
784, 273
843, 290
907, 318
957, 333
1001, 339
1047, 347
1104, 337
1084, 327
1059, 314
1052, 288
1058, 259
1076, 257
1108, 258
1096, 274
1102, 313
1092, 443
1101, 508
1103, 488
1102, 462
1102, 429
1103, 389
1104, 343
1102, 294
1098, 254
1096, 276
1097, 287
1101, 292
1098, 285
1094, 278
1092, 270
1103, 257
1102, 268
1102, 261
1105, 264
1104, 258
1104, 261
1104, 256
1105, 260
1105, 257
1104, 257
1104, 259
1076, 297
1014, 322
929, 330
877, 328
821, 323
813, 307
826, 271
829, 267
832, 275
829, 262
829, 265
831, 269
831, 271
831, 273
831, 271
831, 271
831, 273
831, 271
831, 272
