1216, 863
1213, 877
1218, 873
1221, 872
1219, 878
1221, 907
1220, 907
1220, 925
1218, 867
1218, 917
1219, 915
1216, 878
1216, 926
1218, 891
1221, 924
1224, 851
1220, 898
1220, 915
1214, 933
1215, 872
1220, 928
1223, 867
1220, 907
1223, 890
1218, 914
1222, 926
1222, 924
1220, 903
1204, 862
1221, 884
1220, 870
1221, 935
1219, 906
1219, 884
1215, 907
1220, 934
1223, 868
1219, 913
1222, 919
1215, 927
1213, 914
1219, 862
1216, 900
1220, 909
1219, 916
1220, 916
1221, 880
1225, 920
1221, 877
1223, 919
1226, 902
1221, 924
1223, 915
1220, 878
1221, 930
1225, 925
1223, 931
1223, 911
1224, 907
1222, 928
1226, 916
1223, 886
1220, 916
1225, 904
1212, 892
1221, 922
1222, 908
1222, 910
1224, 916
1221, 911
1220, 885
1217, 915
1222, 930
1217, 914
1224, 921
1217, 878
1219, 916
1223, 929
1219, 929
1224, 888
1223, 910
1220, 916
1218, 910
1217, 917
1222, 933
1217, 909
1222, 932
1219, 924
1219, 931
1215, 931
1222, 935
1227, 928
1224, 933
1216, 934
1222, 922
1227, 904
1218, 927
1227, 910
1224, 915
1222, 951
1227, 928
1224, 932
1238, 926
1221, 932
1223, 935
1224, 935
1230, 930
1224, 916
1220, 935
1221, 946
1223, 936
1225, 937
1227, 935
1224, 936
1231, 937
1225, 948
1221, 936
1226, 931
1216, 931
1185, 941
1238, 931
1217, 926
1232, 927
1233, 939
1225, 937
1233, 933
1232, 919
1230, 931
1221, 929
1232, 947
1239, 932
1224, 925
1233, 936
1220, 944
1221, 934
1228, 934
