835, 274
835, 274
835, 274
835, 274
835, 274
834, 274
880, 287
921, 283
955, 270
980, 274
1000, 279
1025, 272
1065, 274
1089, 278
1060, 272
1046, 275
1061, 272
1084, 277
1085, 280
1081, 274
1085, 278
1089, 276
1086, 274
1090, 275
1091, 274
1091, 273
1091, 274
1091, 274
1091, 275
1091, 274
1091, 274
1092, 274
1091, 274
1092, 274
1091, 274
1092, 274
1091, 274
1092, 274
1091, 274
1091, 274
1091, 274
1091, 274
1091, 274
1091, 274
1091, 274
1091, 274
1091, 274
1091, 274
1091, 274
1091, 274
1091, 274
1091, 274
1091, 274
1091, 274
1091, 274
1092, 274
1091, 274
1092, 274
1091, 274
1092, 274
1091, 274
1091, 274
1091, 274
1092, 274
1091, 274
1091, 274
1092, 274
1091, 274
1091, 274
1091, 274
1091, 274
1091, 274
1091, 274
1091, 274
1091, 274
1091, 274
1091, 274
1092, 274
1091, 274
1092, 274
1091, 274
1092, 274
1091, 274
1091, 274
1091, 274
1091, 274
1091, 274
1092, 274
1091, 274
1091, 274
1091, 274
1091, 274
1091, 274
1092, 274
1091, 274
1092, 274
1091, 274
1091, 274
1091, 274
1091, 274
1091, 274
1091, 274
1091, 274
1091, 274
1091, 274
1091, 274
1091, 274
1091, 274
1091, 274
1091, 274
1091, 274
1091, 274
1091, 274
1091, 274
1091, 274
1092, 274
1091, 274
1092, 274
1091, 274
1091, 274
1091, 274
1091, 274
1092, 274
1092, 274
1045, 302
1014, 317
1005, 330
1001, 338
980, 340
965, 346
950, 351
938, 341
930, 318
917, 289
905, 275
897, 285
893, 292
897, 284
897, 271
893, 272
887, 272
891, 272
889, 272
889, 272
887, 272
889, 272
887, 274
885, 277
881, 280
875, 282
871, 282
854, 298
835, 336
817, 353
805, 352
787, 335
792, 328
799, 319
807, 304
799, 302
788, 350
794, 403
802, 428
809, 442
809, 469
810, 479
805, 490
790, 516
785, 480
791, 447
802, 411
849, 351
834, 275
853, 271
857, 271
856, 272
856, 272
857, 276
857, 279
857, 279
857, 279
857, 279
857, 279
858, 279
858, 279
856, 279
857, 279
857, 278
857, 279
857, 279
856, 279
857, 279
857, 278
857, 278
857, 279
857, 278
857, 278
857, 278
857, 278
857, 278
857, 278
857, 278
857, 278
857, 278
857, 278
857, 278
857, 278
857, 278
857, 278
857, 278
857, 278
857, 279
857, 278
