735, 460
734, 460
735, 460
735, 460
735, 460
734, 460
734, 460
734, 460
734, 460
735, 460
734, 460
735, 460
734, 460
734, 461
734, 461
734, 460
734, 460
734, 460
735, 460
734, 460
731, 462
615, 376
185, 31
73, 8
56, 12
52, 13
47, 14
45, 15
43, 14
29, 13
26, 14
25, 15
25, 15
26, 14
25, 14
26, 15
25, 15
26, 15
26, 14
25, 14
26, 14
26, 14
25, 15
26, 14
25, 13
26, 14
38, 14
109, 14
232, 12
375, 9
1266, 27
1267, 26
1268, 27
1269, 27
1270, 29
1270, 31
1269, 28
1269, 28
1271, 28
1270, 28
1270, 27
1270, 28
1269, 27
1269, 28
1268, 28
1267, 27
1266, 26
1266, 26
1266, 24
1263, 21
1260, 20
1257, 19
1257, 19
1258, 19
1257, 19
1258, 19
1257, 20
1258, 20
1258, 25
1264, 62
1270, 670
1256, 652
1232, 642
1215, 636
1216, 639
1218, 652
1228, 668
1230, 670
1230, 671
1230, 671
1230, 670
1231, 669
1231, 668
1230, 669
1230, 668
1230, 669
1231, 668
1230, 669
1231, 668
1230, 669
1231, 668
1230, 668
1230, 668
1231, 668
1230, 668
1230, 668
1230, 668
1230, 668
1229, 668
1230, 667
1229, 668
1231, 672
1232, 675
1232, 674
1232, 674
1231, 674
1231, 674
1231, 674
1231, 674
1231, 674
1231, 673
1231, 674
1231, 674
1231, 674
1231, 674
1231, 674
1231, 674
1231, 673
1231, 673
1230, 671
1230, 671
1231, 672
1231, 672
1231, 672
1231, 672
1230, 671
1231, 673
1230, 672
1231, 675
1235, 680
1235, 681
1235, 684
1237, 689
1240, 692
1241, 693
1248, 695
1250, 695
1253, 696
1258, 697
1262, 699
1263, 702
1263, 702
1264, 703
1264, 704
1264, 705
1264, 705
1265, 705
1265, 707
1265, 706
1265, 707
1265, 706
1266, 706
1265, 706
1266, 706
1266, 707
1265, 707
1265, 706
1265, 706
1265, 706
1266, 706
1265, 707
1265, 706
1265, 705
1265, 707
1265, 707
1266, 707
1266, 707
1266, 708
1266, 708
1267, 709
1267, 708
1267, 708
1267, 709
1267, 709
1266, 709
1267, 709
1267, 709
1266, 709
1267, 708
1267, 708
1267, 709
1267, 709
1266, 709
1267, 709
1266, 708
1262, 707
1230, 713
786, 712
596, 700
421, 656
269, 610
162, 581
19, 542
20, 543
20, 544
20, 544
20, 544
20, 544
24, 549
29, 558
28, 569
36, 571
30, 586
23, 600
20, 608
17, 615
17, 614
17, 615
16, 619
16, 621
16, 625
16, 627
15, 629
15, 632
15, 637
14, 642
14, 644
13, 644
13, 647
13, 647
14, 648
13, 649
13, 650
13, 651
13, 650
13, 652
13, 652
13, 653
13, 653
13, 654
13, 655
13, 657
13, 658
13, 660
13, 662
13, 664
12, 664
12, 665
12, 666
12, 667
12, 667
12, 668
12, 668
11, 670
11, 671
11, 670
8, 668
8, 671
9, 668
11, 666
11, 667
12, 669
14, 671
14, 674
15, 676
14, 677
14, 677
15, 682
15, 687
15, 687
15, 687
15, 687
15, 687
15, 687
15, 688
16, 692
17, 696
17, 698
17, 699
18, 700
17, 703
17, 702
17, 704
17, 704
17, 703
17, 704
17, 704
17, 703
17, 703
17, 703
17, 703
17, 703
17, 703
17, 704
18, 704
17, 705
18, 705
17, 704
18, 704
18, 703
18, 698
19, 690
20, 672
19, 644
17, 603
15, 541
9, 469
74, 9
89, 15
88, 19
84, 24
80, 31
81, 31
78, 33
69, 35
56, 33
50, 30
50, 30
46, 30
45, 29
44, 29
44, 29
46, 29
45, 29
45, 29
45, 29
44, 28
43, 27
41, 26
41, 26
41, 27
43, 28
42, 26
41, 27
41, 27
42, 27
42, 26
43, 26
43, 27
43, 26
43, 27
42, 25
40, 24
18, 18
