348, 230
347, 224
348, 223
348, 230
347, 228
343, 232
347, 224
342, 218
347, 221
344, 218
93, 3
94, 4
98, 4
96, 4
102, 4
91, 4
151, 4
168, 4
101, 4
163, 4
118, 4
120, 4
102, 4
150, 5
155, 4
119, 4
131, 4
89, 5
105, 5
1229, 949
1243, 951
1238, 926
1241, 948
1242, 933
1242, 935
1232, 933
1236, 936
1233, 924
1231, 929
1239, 945
1224, 939
1224, 935
1227, 924
1222, 920
1220, 925
1226, 930
1223, 928
1232, 925
1235, 928
1226, 930
1222, 939
1234, 928
1232, 936
1232, 943
1226, 928
1220, 931
1220, 931
1224, 926
1227, 932
1220, 929
1222, 929
1239, 926
1222, 931
1234, 929
1221, 932
