(60,89)
(61,88)
(62,87)
(63,86)
(64,85)
(65,84)
(66,84)
(67,84)
(68,83)
(69,82)
(70,81)
(71,80)
(72,79)
(73,79)
(74,79)
(75,79)
(76,79)
(77,79)
(78,78)
(79,77)
(80,76)
(80,75)
(80,74)
(80,73)
(80,72)
(80,71)
(80,70)
(80,69)
(80,68)
(81,67)
(81,66)
(81,65)
(81,64)
(81,63)
(81,62)
(81,61)
(81,60)
(81,59)
(81,58)
(81,57)
(80,56)
(79,55)
(78,54)
(77,53)
(76,52)
(75,51)
(74,50)
(73,49)
(72,49)
(71,48)
(70,48)
